Bankrupt,ROA(B) before interest and depreciation after tax,Persistent EPS in the Last Four Seasons,Net profit before tax/Paid-in capital,Per Share Net profit before tax (Yuan ??),Borrowing dependency,Net worth/Assets,Net Income to Total Assets,ROA(C) before interest and depreciation before interest,Net Value Growth Rate,Net Income to Stockholder Equity,Net Value Per Share (C),ROA(A) before interest and % after tax,Net worth/Assets,Debt ratio %,Retained Earnings to Total Assets,Total debt/Total net worth,Liability to Equity,Per Share Net profit before tax (Yuan ??),Continuous interest rate (after tax),Total income/Total expense,Current Liability to Current Assets,Current Liability to Assets,Total Asset Turnover,Average Collection Days,Interest Coverage Ratio (Interest expense to EBIT),Operating Gross Margin
0,0.570587291,0.227758344,0.188349295,0.189274686,0.370849484,0.930162953,0.83554583,0.527567884,0.000487733,0.842449403,0.179217058,0.603957697,0.930162953,0.069837047,0.944601709,0.002834241,0.276834792,0.189274686,0.781729413,0.00248136,0.021777138,0.064932927,0.109445277,0.007602352,0.565423609,0.617204053
0,0.57155094,0.223692919,0.177482844,0.178428862,0.376351818,0.860295674,0.808670046,0.517330473,0.000456391,0.841156287,0.180017698,0.563181422,0.860295674,0.139704326,0.940033253,0.00817352,0.280706924,0.178428862,0.781659799,0.002326386,0.05145397,0.128591795,0.094452774,0.010921496,0.566744258,0.612382709
0,0.545371808,0.214522076,0.168426212,0.169390676,0.37780345,0.863742177,0.79605979,0.488568225,0.000454469,0.840049991,0.17091568,0.541921064,0.863742177,0.136257823,0.932482347,0.007799633,0.280435702,0.169390676,0.781565904,0.002230968,0.042701444,0.100003246,0.052473763,0.009614161,0.570922772,0.61186382
0,0.598318968,0.234565567,0.186675213,0.187617685,0.378567291,0.843425946,0.820075409,0.556866377,0.000490828,0.842409046,0.178247861,0.589784126,0.843425946,0.156574054,0.940307272,0.010251781,0.282213786,0.187617685,0.781676641,0.002339719,0.054665137,0.163353321,0.163418291,0.002830708,0.566482147,0.611575549
0,0.544729375,0.222842016,0.180378554,0.181366273,0.370603445,0.927562959,0.815723705,0.495685663,0.000449803,0.841257266,0.189203995,0.565361971,0.927562959,0.072437041,0.947774119,0.002973764,0.276935696,0.181366273,0.781642536,0.002408778,0.021874274,0.067222567,0.110944528,0.007908051,0.56560881,0.606574035
0,0.520049253,0.215656613,0.174119599,0.17511486,0.370983688,0.94410013,0.800357717,0.474479598,0.00043241,0.840293052,0.206944503,0.539631487,0.94410013,0.05589987,0.934507226,0.002137535,0.276329401,0.17511486,0.781589343,0.002270684,0.012771885,0.053702716,0.046476762,0.012514036,0.565689996,0.614220441
0,0.479308314,0.190696795,0.148985748,0.149958575,0.375781454,0.862835203,0.767947984,0.427143762,0.000408952,0.837623303,0.188656188,0.488006978,0.862835203,0.137164797,0.923744946,0.007898121,0.280506996,0.149958575,0.781323097,0.002118929,0.036333792,0.100502442,0.07946027,0.009717484,0.564204563,0.609420718
0,0.567268055,0.228325612,0.181999849,0.183776456,0.373155544,0.888381655,0.811081774,0.52225418,0.000514559,0.84116757,0.207913699,0.563563018,0.888381655,0.111618345,0.938799674,0.005545372,0.278800931,0.183776456,0.78169615,0.00240076,0.033566192,0.096956554,0.082458771,0.009375067,0.565859967,0.61202237
0,0.569088281,0.232296492,0.184141467,0.185132183,0.37178667,0.914139735,0.820484239,0.514405499,0.000459485,0.841645754,0.19843243,0.575392499,0.914139735,0.085860265,0.956547891,0.00374707,0.277496535,0.185132183,0.781662326,0.002321807,0.02091005,0.07972544,0.166416792,0.00395616,0.56545867,0.612166506
0,0.537930296,0.221707478,0.179239876,0.180236499,0.374862162,0.836018986,0.80609956,0.486081997,0.000455417,0.841092214,0.195103451,0.554786306,0.836018986,0.163981014,0.938618976,0.011330579,0.282996463,0.180236499,0.781602536,0.002295706,0.036482088,0.11996727,0.11844078,0.006359914,0.566556015,0.606883927
0,0.536752503,0.217358419,0.173327803,0.17428636,0.376902052,0.843425946,0.800163496,0.488275728,0.000450801,0.840454341,0.17213771,0.548735281,0.843425946,0.156574054,0.934909851,0.010253604,0.282215096,0.17428636,0.781581203,0.002246547,0.029881306,0.131959159,0.172413793,0.007937084,0.567697548,0.609118033
0,0.556132555,0.225205635,0.178304804,0.179407999,0.373025814,0.902349064,0.811329773,0.499829376,0.000466198,0.841105988,0.19927521,0.560619276,0.902349064,0.097650936,0.951601041,0.00451217,0.278051267,0.179407999,0.781678045,0.002338522,0.049733911,0.073532357,0.082458771,0.007362403,0.56572949,0.613838481
0,0.570105466,0.226529262,0.176773999,0.178579498,0.3745904,0.878949119,0.805886847,0.519085458,0.000523268,0.840820097,0.184315874,0.556748801,0.878949119,0.121050881,0.935317268,0.006334181,0.279372866,0.178579498,0.781644782,0.002312236,0.024502301,0.067954592,0.143928036,0.003625698,0.566802776,0.604491273
0,0.575244927,0.233714664,0.192738104,0.194019733,0.370301488,0.90594673,0.823588269,0.532832838,0.000477652,0.841921737,0.201803548,0.579699084,0.90594673,0.09405327,0.95648845,0.004270511,0.277876386,0.194019733,0.781692641,0.002443544,0.028050962,0.079894817,0.125937031,0.004050944,0.565297762,0.610566598
0,0.506022806,0.207620308,0.166427871,0.167357084,0.374921435,0.887504913,0.770844087,0.474723346,0.000479573,0.838161574,0.149256247,0.495693415,0.887504913,0.112495087,0.876614172,0.00561559,0.278851962,0.167357084,0.781401132,0.00209841,0.045420342,0.099009299,0.097451274,0.003633383,0.560666773,0.603539976
0,0.527383693,0.212914815,0.168554408,0.169541312,0.379691243,0.796021405,0.794715258,0.475308341,0.000441144,0.839858662,0.179048502,0.539849542,0.796021405,0.203978595,0.935824,0.020096846,0.289353562,0.169541312,0.781558466,0.002223748,0.043451926,0.192725201,0.143928036,0.011261352,0.570447166,0.605795702
0,0.615504042,0.255270871,0.202367846,0.203283874,0.381368784,0.806481845,0.8268134,0.561010091,0.000532427,0.844143218,0.185495765,0.609136502,0.806481845,0.193518155,0.941588484,0.017155911,0.287220826,0.203283874,0.781754396,0.00242292,0.059753046,0.167615815,0.148425787,0.008547629,0.565977342,0.615409562
0,0.592804754,0.244303678,0.201530805,0.202530692,0.374052469,0.884179339,0.827707335,0.551162677,0.000475456,0.842460511,0.205806751,0.590165722,0.884179339,0.115820661,0.951957435,0.005887342,0.279048542,0.202530692,0.781744712,0.00251231,0.025891888,0.067963005,0.112443778,0.008607403,0.565718902,0.613715966
0,0.531184753,0.214900255,0.169957017,0.170972358,0.377546227,0.836200381,0.797245158,0.482815775,0.000486835,0.840174708,0.184105179,0.54317488,0.836200381,0.163799619,0.933854274,0.011303222,0.282976531,0.170972358,0.781567729,0.002236903,0.041620668,0.140764013,0.098950525,0.016411277,0.569432202,0.611092694
0,0.544943519,0.225583814,0.180815926,0.181818182,0.369995057,0.852798017,0.811647244,0.498123141,0.000469117,0.841485712,0.175930218,0.560128652,0.852798017,0.147201983,0.936714971,0.009038018,0.281333483,0.181818182,0.781614466,0.002465374,0.030088755,0.154553796,0.211394303,0.011494469,0.56551353,0.599439312
0,0.567696343,0.226245627,0.180981826,0.181968818,0.375970457,0.839677117,0.813805846,0.521425438,0.000460533,0.841841412,0.176772997,0.569123419,0.839677117,0.160322883,0.937480519,0.010783429,0.282599737,0.181968818,0.781645764,0.002322309,0.034012344,0.071858067,0.122938531,0.0056469,0.56632467,0.610919731
0,0.53637775,0.218682046,0.17163864,0.172629359,0.37546384,0.864225897,0.800127518,0.480719544,0.000453072,0.840398058,0.204795415,0.545300916,0.864225897,0.135774103,0.937122572,0.007749478,0.280398993,0.172629359,0.78160029,0.002252873,0.038464558,0.133499301,0.077961019,0.019428137,0.568289311,0.615135704
0,0.533915092,0.21518389,0.168313099,0.169014085,0.37819935,0.828642259,0.796868086,0.48232828,0.000676613,0.840141413,0.167881674,0.539304405,0.828642259,0.171357741,0.931689212,0.012530663,0.283866393,0.169014085,0.781570115,0.002237607,0.038862069,0.106302911,0.125937031,0.006727095,0.571623849,0.601507661
0,0.613844424,0.242601872,0.197933791,0.200572418,0.382234395,0.81419113,0.81336449,0.561692585,0.000542084,0.842196365,0.210526316,0.577027911,0.81419113,0.18580887,0.940419088,0.01533937,0.285903612,0.200572418,0.781667799,0.002353019,0.064888484,0.141651488,0.127436282,0.007979779,0.566530349,0.611935888
0,0.543765726,0.219627494,0.174217631,0.176997816,0.380080432,0.821688787,0.806742628,0.490371959,0.000522096,0.841292784,0.193375753,0.563563018,0.821688787,0.178311213,0.933205279,0.013794581,0.284783545,0.176997816,0.781607168,0.002295984,0.039560766,0.120841347,0.074962519,0.014868263,0.56815671,0.605219159
0,0.558220461,0.230311052,0.184488349,0.186939821,0.369637181,0.903346736,0.812142435,0.516452981,0.000819801,0.841156796,0.206818086,0.567597034,0.903346736,0.096653264,0.946216117,0.004444688,0.278002383,0.186939821,0.781665694,0.002335845,0.029583206,0.098412154,0.155922039,0.006462383,0.565310625,0.611063867
0,0.518496708,0.208282122,0.159739085,0.16072908,0.37766701,0.821960879,0.790035342,0.457319748,0.000430937,0.839356198,0.18486368,0.524912778,0.821960879,0.178039121,0.929475248,0.013744426,0.284746693,0.16072908,0.781526746,0.002191927,0.036785776,0.154529376,0.113943028,0.014390074,0.562457779,0.601954482
0,0.535735318,0.219911128,0.176691049,0.179709272,0.372551629,0.866009614,0.801101597,0.496806903,0.000511814,0.840476632,0.183430955,0.544101614,0.866009614,0.133990386,0.944664924,0.007565271,0.280265396,0.179709272,0.781618957,0.002250062,0.028431375,0.108327114,0.089955022,0.018815031,0.566189334,0.620576832
0,0.541999036,0.21716933,0.171118317,0.172102132,0.369637181,0.937116425,0.803770693,0.485643251,0.000453022,0.840502045,0.169777928,0.545137375,0.937116425,0.062883575,0.935497113,0.002475857,0.276574505,0.172102132,0.781613764,0.002321437,0.013594623,0.06769996,0.100449775,0.006619502,0.565158396,0.601767105
0,0.537234327,0.224354732,0.180861172,0.184379001,0.373933923,0.896121172,0.809718981,0.490810705,0.000797692,0.841025137,0.19843243,0.55762102,0.896121172,0.103878828,0.937772756,0.004955362,0.278372877,0.184379001,0.781651098,0.002478428,0.043349396,0.033871444,0.097451274,0.002840955,0.565621157,0.604801165
0,0.570159002,0.222463837,0.175265817,0.176244634,0.371025067,0.929830396,0.810805754,0.514600497,0.000454644,0.840945482,0.179006363,0.559638029,0.929830396,0.070169604,0.940169026,0.002851567,0.276847187,0.176244634,0.781649975,0.002306764,0.018710696,0.052691792,0.128935532,0.009656857,0.565707861,0.611986336
0,0.552063815,0.219532949,0.176095317,0.180839045,0.372777538,0.865435197,0.804563843,0.507629308,0.00064285,0.840772266,0.170536429,0.550370693,0.865435197,0.134564803,0.934256225,0.007623633,0.280308201,0.180839045,0.781601694,0.002255414,0.033362552,0.085016594,0.167916042,0.004714431,0.565876858,0.617268914
1,0.533486803,0.210740286,0.167702285,0.169164721,0.378850236,0.832481785,0.79209184,0.4913957,0.000437974,0.839630215,0.18857191,0.535324902,0.832481785,0.167518215,0.929930021,0.011886849,0.283400021,0.169164721,0.781534325,0.002202051,0.065865966,0.121095743,0.083958021,0.004916808,0.571267746,0.607222647
0,0.547888003,0.223598374,0.17844054,0.179407999,0.372398414,0.877377029,0.80660845,0.496611905,0.000449453,0.840884229,0.200202267,0.55266027,0.877377029,0.122622971,0.935244061,0.006474617,0.279474447,0.179407999,0.781631308,0.00233332,0.031710782,0.077847851,0.101949025,0.009354573,0.565965572,0.605846149
0,0.525081642,0.213198449,0.173478622,0.174436996,0.37609124,0.866100311,0.80296365,0.474138351,0.000459111,0.840633896,0.201803548,0.551188399,0.866100311,0.133899689,0.933778021,0.007555239,0.280258106,0.174436996,0.78154808,0.002307096,0.038995186,0.057582786,0.056971514,0.009713215,0.567551297,0.606127214
0,0.548476899,0.220289307,0.166510821,0.16750772,0.378147905,0.839132932,0.796136733,0.486569493,0.000444487,0.840059594,0.171632042,0.541321413,0.839132932,0.160867068,0.93138742,0.010861854,0.282656168,0.16750772,0.781666957,0.002231449,0.070565931,0.098449162,0.050974513,0.004994514,0.575581078,0.609593681
0,0.529899888,0.218587501,0.171593394,0.172554041,0.370386483,0.94422106,0.801066396,0.47657583,0.000435254,0.840333547,0.196915427,0.540067597,0.94422106,0.05577894,0.949083543,0.002132064,0.27632556,0.172554041,0.781635799,0.002279928,0.019407714,0.039690809,0.059970015,0.008694501,0.565721937,0.608130702
0,0.534878741,0.219911128,0.172317321,0.173307223,0.381005317,0.820449255,0.800174384,0.484083264,0.000447282,0.840536087,0.186844212,0.547045355,0.820449255,0.179550745,0.932801502,0.014040799,0.28496196,0.173307223,0.781593273,0.002268858,0.027861252,0.11212512,0.11994003,0.009594521,0.568306744,0.602516612
0,0.5452112,0.211874823,0.169474399,0.170445131,0.375637186,0.853704991,0.794356545,0.494028177,0.000444787,0.839894793,0.172221988,0.538541212,0.853704991,0.146295009,0.930824382,0.008928588,0.281254431,0.170445131,0.781541343,0.002220931,0.070755178,0.126723461,0.104947526,0.005914174,0.569654322,0.606718171
0,0.509342042,0.20289307,0.158140412,0.156435942,0.379407179,0.813314388,0.785459936,0.450543558,0.000459984,0.838732292,0.173991825,0.521860009,0.813314388,0.186685612,0.928766071,0.015531785,0.286043223,0.156435942,0.781478185,0.002103732,0.032918842,0.151636182,0.07946027,0.007253103,0.560278187,0.595367474
0,0.550725414,0.22511109,0.178176608,0.179182044,0.371955543,0.88928863,0.81049996,0.502656852,0.000450402,0.841118885,0.182082508,0.559638029,0.88928863,0.11071137,0.936282639,0.005472419,0.278747981,0.179182044,0.781654747,0.002376454,0.025548814,0.093453683,0.127436282,0.012841937,0.56564565,0.605514637
0,0.543819262,0.219816583,0.173282558,0.174436996,0.380354431,0.833570154,0.799083324,0.495149417,0.00045699,0.840371352,0.175635245,0.547917575,0.833570154,0.166429846,0.932457276,0.011711761,0.283272992,0.174436996,0.781601413,0.002250666,0.037413574,0.109941893,0.134932534,0.005147363,0.567838147,0.606710964
0,0.444402805,0.18644228,0.144415957,0.145439482,0.376793571,0.870604952,0.730155712,0.405498952,0.000379881,0.834623031,0.163288526,0.444395988,0.870604952,0.129395048,0.908513597,0.007106576,0.279932813,0.145439482,0.78096085,0.002036681,0.044206854,0.124755877,0.055472264,0.013440527,0.564161006,0.605247986
0,0.513250174,0.212347547,0.156443707,0.157415079,0.369637181,0.970039605,0.757601238,0.454979769,0.000412621,0.838054521,0.171674181,0.471925425,0.970039605,0.029960395,0.920385962,0.001035027,0.275529496,0.157415079,0.781530676,0.002063177,0.008006667,0.027728264,0.100449775,0.012568686,0.565135374,0.597197999
0,0.552224423,0.22511109,0.178991026,0.179935226,0.372707081,0.87580494,0.812510683,0.501974358,0.000461182,0.841363392,0.177700055,0.562745312,0.87580494,0.12419506,0.937110599,0.006617788,0.279578351,0.179935226,0.781665413,0.002399927,0.038747085,0.126345808,0.109445277,0.017424013,0.565754161,0.606847893
0,0.581080358,0.233620119,0.183523113,0.184454319,0.373385926,0.854128246,0.815228204,0.526495393,0.000456515,0.841799878,0.186085711,0.567706062,0.854128246,0.145871754,0.939544458,0.008878432,0.281217683,0.184454319,0.781653764,0.002341393,0.034285219,0.097598342,0.169415292,0.006143875,0.565718061,0.606869514
0,0.566786231,0.21915477,0.171502903,0.172478723,0.379599537,0.835414336,0.799857696,0.507824307,0.000445261,0.840447434,0.204079053,0.545464457,0.835414336,0.164585664,0.933933805,0.011426331,0.283065818,0.172478723,0.781594255,0.002261308,0.054522969,0.121830748,0.082458771,0.012455116,0.568752991,0.603539976
0,0.541303068,0.207809398,0.165553126,0.166528583,0.380131877,0.833993409,0.792817705,0.496660654,0.000415016,0.83971124,0.183515233,0.533471435,0.833993409,0.166006591,0.930714608,0.011646103,0.283225137,0.166528583,0.781514957,0.002205053,0.059671693,0.114341664,0.097451274,0.008812341,0.583464692,0.600851843
0,0.544889983,0.216507516,0.171208808,0.172403404,0.37962526,0.841067811,0.799750259,0.489396968,0.000426595,0.840420059,0.180607644,0.542357174,0.841067811,0.158932189,0.932573945,0.010581895,0.282453067,0.172403404,0.781589904,0.002274641,0.059246469,0.131728706,0.067466267,0.012055487,0.567727654,0.60532726
0,0.563359923,0.22927106,0.183281804,0.184228365,0.369637181,0.929165281,0.815289986,0.511919271,0.000445061,0.841222203,0.210315621,0.564217183,0.929165281,0.070834719,0.954728824,0.002888044,0.276873345,0.184228365,0.781663589,0.002441934,0.014211316,0.05279613,0.125937031,0.006498247,0.565166835,0.604275069
0,0.517479522,0.211874823,0.165522962,0.16622731,0.374889003,0.887263053,0.791957021,0.459172232,0.00048394,0.839741289,0.174834605,0.52916485,0.887263053,0.112736947,0.933020144,0.005633829,0.278865004,0.16622731,0.78152829,0.002199629,0.037710418,0.069543963,0.086956522,0.005555532,0.558872601,0.60301388
0,0.667219873,0.25347452,0.211333987,0.212246742,0.369639418,0.964658222,0.874879463,0.641739385,0.000542433,0.844211165,0.189878218,0.685292194,0.964658222,0.035341778,0.957593178,0.00124568,0.275682347,0.212246742,0.781909063,0.002993891,0.010461668,0.03977223,0.163418291,0.004937302,0.565175081,0.620987619
0,0.550243589,0.226907441,0.182678531,0.18400241,0.375731128,0.865344499,0.811462128,0.500950617,0.000491626,0.841358884,0.194260672,0.566615787,0.865344499,0.134655501,0.937894752,0.007631841,0.280314162,0.18400241,0.781623027,0.002301483,0.02693213,0.12203024,0.169415292,0.010687525,0.566231292,0.608952277
0,0.542962685,0.219532949,0.174632381,0.175642088,0.370839419,0.928923421,0.808498197,0.493833179,0.000458462,0.84080794,0.1725591,0.554677279,0.928923421,0.071076579,0.935531148,0.002899899,0.276882182,0.175642088,0.781637483,0.002294656,0.013224818,0.054511891,0.106446777,0.010148708,0.565623622,0.61393217
0,0.590395631,0.245816394,0.202367846,0.203283874,0.370029726,0.926837379,0.834547508,0.551893921,0.000490329,0.842423383,0.213054654,0.603957697,0.926837379,0.073162621,0.954915635,0.003012977,0.276964382,0.203283874,0.781745694,0.002615718,0.015147476,0.063501988,0.152923538,0.008941281,0.565161801,0.610393635
0,0.618448525,0.253758154,0.209086796,0.211418242,0.373066075,0.897844424,0.841561129,0.580168674,0.000620466,0.843273593,0.205090388,0.626090275,0.897844424,0.102155576,0.94919459,0.004830429,0.278282159,0.211418242,0.781774186,0.002572926,0.021113165,0.09087926,0.172413793,0.004936448,0.565266112,0.613319592
0,0.54344451,0.226151083,0.182391976,0.183324546,0.379080618,0.834688757,0.811229881,0.49826939,0.000453047,0.841639741,0.177615777,0.562636284,0.834688757,0.165311243,0.93791471,0.011539409,0.283147459,0.183324546,0.781640712,0.00243544,0.03195273,0.172600041,0.136431784,0.00275898,0.565574768,0.602703988
0,0.556828524,0.223882008,0.176464822,0.177449725,0.383689382,0.820781812,0.8039054,0.504655584,0.00046505,0.840970802,0.17706797,0.559256433,0.820781812,0.179218188,0.935386716,0.013973317,0.284912849,0.177449725,0.781650817,0.002285617,0.04879757,0.159966376,0.086956522,0.016128633,0.567564662,0.611150348
0,0.600513946,0.244492767,0.196651836,0.197635008,0.375489562,0.8629259,0.832090523,0.554672647,0.000507422,0.843158467,0.184147318,0.602376799,0.8629259,0.1370741,0.943899111,0.007887178,0.280499308,0.197635008,0.781764221,0.002373986,0.03421322,0.110493347,0.134932534,0.008387094,0.565639285,0.619149887
0,0.537983832,0.218776591,0.171382249,0.172328086,0.374930382,0.860809626,0.800559687,0.482377029,0.000448705,0.840443548,0.18528507,0.545955081,0.860809626,0.139190374,0.932926469,0.008115157,0.280664447,0.172328086,0.781586817,0.002254146,0.040813605,0.128185862,0.166416792,0.005266057,0.568075891,0.60126263
0,0.580223781,0.238630992,0.195415127,0.196354598,0.36965172,0.904223479,0.830438965,0.541364013,0.000473834,0.842407779,0.193333614,0.592128216,0.904223479,0.095776521,0.948859532,0.004384501,0.27795877,0.196354598,0.781700501,0.002463116,0.030588199,0.101154985,0.170914543,0.005729729,0.56516773,0.608829761
0,0.549708228,0.221234755,0.175793681,0.176771861,0.375656198,0.86851891,0.807623428,0.498854385,0.000463303,0.84101372,0.17133707,0.560564762,0.86851891,0.13148109,0.931966055,0.007309934,0.2800807,0.176771861,0.781620782,0.002296029,0.031564724,0.121141974,0.134932534,0.007561364,0.566951794,0.607316335
0,0.614968681,0.246572752,0.202420632,0.203359193,0.372334667,0.858904979,0.836903237,0.577389948,0.000524816,0.843664354,0.183388816,0.619439599,0.858904979,0.141095021,0.94497629,0.008327634,0.280818336,0.203359193,0.781659238,0.002429294,0.033746577,0.146871836,0.350824588,0.00452401,0.56530731,0.604858819
0,0.548423363,0.221329299,0.173531408,0.174512315,0.373242776,0.875714243,0.803265622,0.500804368,0.000455268,0.840625111,0.177952889,0.550152638,0.875714243,0.124285757,0.936925352,0.006623259,0.279582605,0.174512315,0.781623308,0.002269127,0.031695404,0.121529062,0.125937031,0.007972948,0.566911902,0.608981104
0,0.61213127,0.25167817,0.200075409,0.201024328,0.36997269,0.893853735,0.83758792,0.555550139,0.00051703,0.843053043,0.205258944,0.611208024,0.893853735,0.106146265,0.953402803,0.005121331,0.278493536,0.201024328,0.781697413,0.00256946,0.032423751,0.082213414,0.233883058,0.002694083,0.565231585,0.599727583
0,0.54397987,0.22114021,0.170545208,0.171499586,0.380296276,0.823502736,0.799786478,0.484668259,0.000450277,0.840479246,0.227002655,0.545028347,0.823502736,0.176497264,0.938646235,0.013453524,0.284536043,0.171499586,0.781602396,0.002263805,0.043270516,0.099125973,0.070464768,0.008298287,0.569305864,0.608037014
0,0.606402912,0.223692919,0.176314003,0.177299089,0.369845197,0.906521148,0.822625278,0.5600351,0.000479973,0.841850855,0.158779655,0.582860881,0.906521148,0.093478852,0.911170023,0.004231299,0.277847595,0.177299089,0.781655729,0.002311976,0.022590255,0.099647433,0.202398801,0.005659709,0.56570158,0.611186382
0,0.55538305,0.227191075,0.186456527,0.18739173,0.370592261,0.94289083,0.815752122,0.51884171,0.000458612,0.841181332,0.209177869,0.567760576,0.94289083,0.05710917,0.966468347,0.002194074,0.276370635,0.18739173,0.781623869,0.002330963,0.013653836,0.055276001,0.194902549,0.005578587,0.565483264,0.605918217
0,0.605171583,0.235605559,0.189834854,0.197258417,0.375230103,0.873597968,0.8267959,0.569443767,0.000520299,0.842536239,0.178542834,0.599269516,0.873597968,0.126402032,0.941631853,0.006822057,0.279726586,0.197258417,0.781759028,0.00251355,0.031970735,0.059530482,0.140929535,0.004691376,0.565206906,0.613182663
0,0.590502704,0.235132835,0.181291004,0.182270091,0.373494407,0.890528162,0.819427709,0.536927802,0.000461032,0.841769118,0.177025831,0.579481029,0.890528162,0.109471838,0.93916606,0.005375756,0.278677607,0.182270091,0.781781484,0.002311886,0.030130652,0.108583293,0.12143928,0.00839051,0.565608564,0.616959022
0,0.557203276,0.216885695,0.168735389,0.169691948,0.379042594,0.853100342,0.800006734,0.494418174,0.000431686,0.840413342,0.177152248,0.548626254,0.853100342,0.146899658,0.93655587,0.009001541,0.28130726,0.169691948,0.781595378,0.002261596,0.053580135,0.119063948,0.071964018,0.013151052,0.570410704,0.608527076
0,0.552438567,0.21698024,0.171774376,0.172779995,0.378537095,0.851558485,0.799734863,0.499293131,0.000451574,0.840391995,0.17213771,0.54900785,0.851558485,0.148441515,0.933621871,0.009192132,0.281445256,0.172779995,0.781599729,0.002255612,0.044406334,0.119331708,0.073463268,0.009280283,0.568260597,0.614869053
0,0.552866856,0.215467524,0.17064324,0.171650222,0.381218924,0.818242283,0.797002691,0.511139278,0.000445985,0.840166601,0.170241456,0.546990842,0.818242283,0.181757717,0.932288354,0.014483991,0.285283484,0.171650222,0.781569694,0.002235262,0.058176561,0.186886816,0.172413793,0.00448473,0.569169453,0.603770593
0,0.551260774,0.21716933,0.173146822,0.174135723,0.380994133,0.815672522,0.799841575,0.499780627,0.000452423,0.840516262,0.169440816,0.554186655,0.815672522,0.184327478,0.932458977,0.015019287,0.28567123,0.174135723,0.781583448,0.002253996,0.039540399,0.167503381,0.11994003,0.009211116,0.568478526,0.60566598
0,0.549065796,0.223882008,0.176321544,0.177299089,0.370411087,0.937811773,0.8144635,0.490859455,0.000452198,0.841130082,0.188529771,0.563399477,0.937811773,0.062188227,0.947106303,0.002441204,0.276549573,0.177299089,0.781694326,0.002437808,0.020464565,0.056403084,0.083958021,0.009202577,0.565480841,0.607294715
0,0.5340757,0.221518389,0.175854008,0.176847179,0.371229727,0.941379206,0.802135851,0.489981963,0.00045926,0.84039905,0.203826219,0.542902311,0.941379206,0.058620794,0.933687526,0.00226794,0.27642367,0.176847179,0.781673834,0.002284156,0.013564543,0.056850647,0.062968516,0.011076053,0.565536699,0.612750256
0,0.492103432,0.194478586,0.151700475,0.152670031,0.378854709,0.835384104,0.773156932,0.438648662,0.000410999,0.837667844,0.180059837,0.499454863,0.835384104,0.164615896,0.923820725,0.01143089,0.283069037,0.152670031,0.781399307,0.002136705,0.041009353,0.135851536,0.092953523,0.009220509,0.563416967,0.606804653
0,0.557578029,0.224543821,0.17528844,0.176244634,0.376519572,0.859388699,0.804534034,0.508214303,0.000452423,0.840797735,0.200623657,0.553205408,0.859388699,0.140611301,0.936250132,0.008271095,0.280777824,0.176244634,0.781670326,0.002323738,0.033468554,0.09647002,0.067466267,0.01209989,0.567019254,0.609305409
0,0.565394293,0.230216508,0.179496267,0.180462454,0.371408665,0.90180488,0.809918415,0.513333008,0.000446609,0.84101093,0.198938098,0.558111644,0.90180488,0.09819512,0.954636437,0.00455047,0.278079353,0.180462454,0.781643378,0.002279793,0.024683817,0.093622949,0.173913043,0.004141459,0.565729196,0.609961227
0,0.568927673,0.243074596,0.195694141,0.196655871,0.375353122,0.831907368,0.820000582,0.518695461,0.000492175,0.842611592,0.198306013,0.581061928,0.831907368,0.168092632,0.943300628,0.011985336,0.283470922,0.196655871,0.781686326,0.002407782,0.032967212,0.121015121,0.142428786,0.006391509,0.565749531,0.608995517
0,0.547673858,0.222369292,0.177678908,0.178654817,0.379253964,0.839888744,0.80663547,0.499049383,0.0004649,0.841116745,0.173486157,0.559692543,0.839888744,0.160111256,0.935903188,0.010755159,0.282578859,0.178654817,0.781609554,0.002288049,0.031729706,0.132286541,0.163418291,0.009475828,0.566834266,0.606746998
0,0.553455752,0.223976553,0.177422517,0.178353544,0.373460856,0.903286271,0.808804035,0.500170624,0.000484689,0.840926934,0.195777675,0.555658526,0.903286271,0.096713729,0.948763485,0.004449247,0.278005733,0.178353544,0.781685203,0.002333555,0.054468239,0.071504684,0.074962519,0.006895315,0.565517144,0.613276352
0,0.577065153,0.230027418,0.180966745,0.1818935,0.37442712,0.881246788,0.811500675,0.529859114,0.000466497,0.84124496,0.182546037,0.564108155,0.881246788,0.118753212,0.936853782,0.006135383,0.279228705,0.1818935,0.781669203,0.002351216,0.025512202,0.08223802,0.149925037,0.005883433,0.566014961,0.605939838
0,0.561807377,0.224071098,0.176223513,0.177299089,0.371943241,0.883151435,0.808374059,0.504168089,0.000497441,0.84099259,0.191690194,0.557021369,0.883151435,0.116848565,0.946183059,0.00597215,0.279110457,0.177299089,0.781647729,0.002314677,0.031558869,0.094738265,0.112443778,0.00556834,0.565666346,0.609795471
0,0.596552278,0.227191075,0.181404117,0.184228365,0.370582196,0.955165221,0.831513566,0.536976551,0.000568885,0.841990096,0.177826472,0.597852159,0.955165221,0.044834779,0.942993619,0.001639628,0.275967969,0.184228365,0.781714115,0.00252317,0.012995835,0.036970084,0.133433283,0.003201305,0.565533201,0.607121752
0,0.541142459,0.224071098,0.178598899,0.179558635,0.378721624,0.789944675,0.803031177,0.489738215,0.000465524,0.841159577,0.180734061,0.554731792,0.789944675,0.210055325,0.936425643,0.022128599,0.290827342,0.179558635,0.781593975,0.002262346,0.043489505,0.197537988,0.170914543,0.0099284,0.567533729,0.606393866
