Bankrupt,Persistent EPS in the Last Four Seasons,Net profit before tax/Paid-in capital,Borrowing dependency,Net Value Growth Rate,Net worth/Assets,Debt ratio %,Retained Earnings to Total Assets,Continuous interest rate (after tax)
0,0.217358419,0.173327803,0.376902052,0.000450801,0.843425946,0.156574054,0.934909851,0.781581203
0,0.225205635,0.178304804,0.373025814,0.000466198,0.902349064,0.097650936,0.951601041,0.781678045
0,0.226529262,0.176773999,0.3745904,0.000523268,0.878949119,0.121050881,0.935317268,0.781644782
0,0.233714664,0.192738104,0.370301488,0.000477652,0.90594673,0.09405327,0.95648845,0.781692641
0,0.207620308,0.166427871,0.374921435,0.000479573,0.887504913,0.112495087,0.876614172,0.781401132
0,0.212914815,0.168554408,0.379691243,0.000441144,0.796021405,0.203978595,0.935824,0.781558466
0,0.255270871,0.202367846,0.381368784,0.000532427,0.806481845,0.193518155,0.941588484,0.781754396
0,0.244303678,0.201530805,0.374052469,0.000475456,0.884179339,0.115820661,0.951957435,0.781744712
0,0.214900255,0.169957017,0.377546227,0.000486835,0.836200381,0.163799619,0.933854274,0.781567729
0,0.225583814,0.180815926,0.369995057,0.000469117,0.852798017,0.147201983,0.936714971,0.781614466
0,0.226245627,0.180981826,0.375970457,0.000460533,0.839677117,0.160322883,0.937480519,0.781645764
0,0.218682046,0.17163864,0.37546384,0.000453072,0.864225897,0.135774103,0.937122572,0.78160029
0,0.21518389,0.168313099,0.37819935,0.000676613,0.828642259,0.171357741,0.931689212,0.781570115
0,0.242601872,0.197933791,0.382234395,0.000542084,0.81419113,0.18580887,0.940419088,0.781667799
0,0.219627494,0.174217631,0.380080432,0.000522096,0.821688787,0.178311213,0.933205279,0.781607168
0,0.230311052,0.184488349,0.369637181,0.000819801,0.903346736,0.096653264,0.946216117,0.781665694
0,0.208282122,0.159739085,0.37766701,0.000430937,0.821960879,0.178039121,0.929475248,0.781526746
0,0.219911128,0.176691049,0.372551629,0.000511814,0.866009614,0.133990386,0.944664924,0.781618957
0,0.21716933,0.171118317,0.369637181,0.000453022,0.937116425,0.062883575,0.935497113,0.781613764
0,0.224354732,0.180861172,0.373933923,0.000797692,0.896121172,0.103878828,0.937772756,0.781651098
0,0.222463837,0.175265817,0.371025067,0.000454644,0.929830396,0.070169604,0.940169026,0.781649975
0,0.219532949,0.176095317,0.372777538,0.00064285,0.865435197,0.134564803,0.934256225,0.781601694
1,0.210740286,0.167702285,0.378850236,0.000437974,0.832481785,0.167518215,0.929930021,0.781534325
0,0.223598374,0.17844054,0.372398414,0.000449453,0.877377029,0.122622971,0.935244061,0.781631308
0,0.213198449,0.173478622,0.37609124,0.000459111,0.866100311,0.133899689,0.933778021,0.78154808
0,0.220289307,0.166510821,0.378147905,0.000444487,0.839132932,0.160867068,0.93138742,0.781666957
0,0.218587501,0.171593394,0.370386483,0.000435254,0.94422106,0.05577894,0.949083543,0.781635799
0,0.219911128,0.172317321,0.381005317,0.000447282,0.820449255,0.179550745,0.932801502,0.781593273
0,0.211874823,0.169474399,0.375637186,0.000444787,0.853704991,0.146295009,0.930824382,0.781541343
0,0.20289307,0.158140412,0.379407179,0.000459984,0.813314388,0.186685612,0.928766071,0.781478185
0,0.22511109,0.178176608,0.371955543,0.000450402,0.88928863,0.11071137,0.936282639,0.781654747
0,0.219816583,0.173282558,0.380354431,0.00045699,0.833570154,0.166429846,0.932457276,0.781601413
0,0.18644228,0.144415957,0.376793571,0.000379881,0.870604952,0.129395048,0.908513597,0.78096085
0,0.212347547,0.156443707,0.369637181,0.000412621,0.970039605,0.029960395,0.920385962,0.781530676
0,0.22511109,0.178991026,0.372707081,0.000461182,0.87580494,0.12419506,0.937110599,0.781665413
0,0.233620119,0.183523113,0.373385926,0.000456515,0.854128246,0.145871754,0.939544458,0.781653764
0,0.21915477,0.171502903,0.379599537,0.000445261,0.835414336,0.164585664,0.933933805,0.781594255
0,0.207809398,0.165553126,0.380131877,0.000415016,0.833993409,0.166006591,0.930714608,0.781514957
0,0.216507516,0.171208808,0.37962526,0.000426595,0.841067811,0.158932189,0.932573945,0.781589904
0,0.22927106,0.183281804,0.369637181,0.000445061,0.929165281,0.070834719,0.954728824,0.781663589
0,0.211874823,0.165522962,0.374889003,0.00048394,0.887263053,0.112736947,0.933020144,0.78152829
0,0.25347452,0.211333987,0.369639418,0.000542433,0.964658222,0.035341778,0.957593178,0.781909063
0,0.226907441,0.182678531,0.375731128,0.000491626,0.865344499,0.134655501,0.937894752,0.781623027
0,0.219532949,0.174632381,0.370839419,0.000458462,0.928923421,0.071076579,0.935531148,0.781637483
0,0.245816394,0.202367846,0.370029726,0.000490329,0.926837379,0.073162621,0.954915635,0.781745694
0,0.253758154,0.209086796,0.373066075,0.000620466,0.897844424,0.102155576,0.94919459,0.781774186
0,0.226151083,0.182391976,0.379080618,0.000453047,0.834688757,0.165311243,0.93791471,0.781640712
0,0.223882008,0.176464822,0.383689382,0.00046505,0.820781812,0.179218188,0.935386716,0.781650817
0,0.244492767,0.196651836,0.375489562,0.000507422,0.8629259,0.1370741,0.943899111,0.781764221
0,0.218776591,0.171382249,0.374930382,0.000448705,0.860809626,0.139190374,0.932926469,0.781586817
0,0.238630992,0.195415127,0.36965172,0.000473834,0.904223479,0.095776521,0.948859532,0.781700501
0,0.221234755,0.175793681,0.375656198,0.000463303,0.86851891,0.13148109,0.931966055,0.781620782
0,0.246572752,0.202420632,0.372334667,0.000524816,0.858904979,0.141095021,0.94497629,0.781659238
0,0.221329299,0.173531408,0.373242776,0.000455268,0.875714243,0.124285757,0.936925352,0.781623308
0,0.25167817,0.200075409,0.36997269,0.00051703,0.893853735,0.106146265,0.953402803,0.781697413
0,0.22114021,0.170545208,0.380296276,0.000450277,0.823502736,0.176497264,0.938646235,0.781602396
0,0.223692919,0.176314003,0.369845197,0.000479973,0.906521148,0.093478852,0.911170023,0.781655729
0,0.227191075,0.186456527,0.370592261,0.000458612,0.94289083,0.05710917,0.966468347,0.781623869
0,0.235605559,0.189834854,0.375230103,0.000520299,0.873597968,0.126402032,0.941631853,0.781759028
0,0.235132835,0.181291004,0.373494407,0.000461032,0.890528162,0.109471838,0.93916606,0.781781484
0,0.216885695,0.168735389,0.379042594,0.000431686,0.853100342,0.146899658,0.93655587,0.781595378
0,0.21698024,0.171774376,0.378537095,0.000451574,0.851558485,0.148441515,0.933621871,0.781599729
0,0.215467524,0.17064324,0.381218924,0.000445985,0.818242283,0.181757717,0.932288354,0.781569694
0,0.21716933,0.173146822,0.380994133,0.000452423,0.815672522,0.184327478,0.932458977,0.781583448
0,0.223882008,0.176321544,0.370411087,0.000452198,0.937811773,0.062188227,0.947106303,0.781694326
0,0.221518389,0.175854008,0.371229727,0.00045926,0.941379206,0.058620794,0.933687526,0.781673834
0,0.194478586,0.151700475,0.378854709,0.000410999,0.835384104,0.164615896,0.923820725,0.781399307
0,0.224543821,0.17528844,0.376519572,0.000452423,0.859388699,0.140611301,0.936250132,0.781670326
0,0.230216508,0.179496267,0.371408665,0.000446609,0.90180488,0.09819512,0.954636437,0.781643378
0,0.243074596,0.195694141,0.375353122,0.000492175,0.831907368,0.168092632,0.943300628,0.781686326
0,0.222369292,0.177678908,0.379253964,0.0004649,0.839888744,0.160111256,0.935903188,0.781609554
0,0.223976553,0.177422517,0.373460856,0.000484689,0.903286271,0.096713729,0.948763485,0.781685203
0,0.230027418,0.180966745,0.37442712,0.000466497,0.881246788,0.118753212,0.936853782,0.781669203
0,0.224071098,0.176223513,0.371943241,0.000497441,0.883151435,0.116848565,0.946183059,0.781647729
0,0.227191075,0.181404117,0.370582196,0.000568885,0.955165221,0.044834779,0.942993619,0.781714115
0,0.224071098,0.178598899,0.378721624,0.000465524,0.789944675,0.210055325,0.936425643,0.781593975
0,0.240521887,0.191116809,0.376724232,0.00068652,0.863681712,0.136318288,0.942497055,0.78177615
0,0.251867259,0.206424855,0.374765983,0.000486411,0.876318892,0.123681108,0.953370661,0.781764782
0,0.224260187,0.178968404,0.372077444,0.000474782,0.841279439,0.158720561,0.938470583,0.781606325
0,0.223882008,0.178629063,0.376321623,0.000458662,0.834235269,0.165764731,0.936689971,0.78163215
0,0.220194762,0.176510067,0.372619849,0.000490204,0.894186293,0.105813707,0.93715812,0.781625133
0,0.216696606,0.169595053,0.380438308,0.000452323,0.818635305,0.181364695,0.932528568,0.781580782
0,0.242980051,0.198665259,0.381310629,0.000482468,0.820207395,0.179792605,0.940982054,0.78167622
0,0.222558381,0.176826785,0.379649864,0.000475057,0.816126009,0.183873991,0.934401408,0.781623168
0,0.251205446,0.208295,0.369637181,0.000568935,0.917314146,0.082685854,0.952157467,0.781783729
0,0.228514702,0.184035895,0.376838305,0.000473534,0.820177162,0.179822838,0.935629281,0.781625554
0,0.24156188,0.200309177,0.369899996,0.000520523,0.860446836,0.139553164,0.943479871,0.781734045
0,0.221612934,0.17313174,0.369637181,0.000457589,0.955255918,0.044744082,0.939629009,0.781672431
0,0.228041978,0.177769399,0.379332249,0.000449728,0.836442241,0.163557759,0.936853339,0.781666957
0,0.185875012,0.147002489,0.373345665,0.000457139,0.893339783,0.106660217,0.893449685,0.778838178
0,0.227191075,0.18009954,0.371811274,0.000460708,0.907428122,0.092571878,0.942685202,0.781678326
0,0.22908197,0.183266722,0.373040353,0.000481021,0.857272425,0.142727575,0.940402925,0.78165194
1,0.179256878,0.138481261,0.393734497,0.000352206,0.784351664,0.215648336,0.914539521,0.78128029
0,0.223976553,0.177068094,0.373958527,0.000450551,0.873900293,0.126099707,0.936062849,0.781626396
0,0.215278434,0.17048488,0.375893291,0.000453895,0.868125888,0.131874112,0.934508615,0.781575729
0,0.212158457,0.162333157,0.375883225,0.000423576,0.823623666,0.176376334,0.92607157,0.781522536
0,0.22709653,0.179194631,0.370822644,0.000450227,0.93705596,0.06294404,0.95288335,0.781826396
0,0.218587501,0.173154362,0.374101677,0.000452847,0.857363122,0.142636878,0.933797943,0.781600711
0,0.228703791,0.181554936,0.370970267,0.000431336,0.866765426,0.133234574,0.93771449,0.781660641
0,0.213482084,0.166578689,0.372538209,0.000441243,0.869274723,0.130725277,0.930258877,0.781554536
0,0.221802023,0.175092376,0.377962258,0.000440245,0.842035251,0.157964749,0.934972732,0.781620922
0,0.21518389,0.16899178,0.373957408,0.00044289,0.9070351,0.0929649,0.931873393,0.781599168
0,0.217547509,0.173569112,0.370121432,0.000455991,0.949844303,0.050155697,0.914232619,0.78163622
0,0.218020233,0.171827162,0.37291957,0.000443564,0.865314267,0.134685733,0.93275628,0.781601413
0,0.246667297,0.194404645,0.372770828,0.000465998,0.848142214,0.151857786,0.943623576,0.781690536
0,0.241656424,0.195053163,0.378852473,0.000444937,0.830818998,0.169181002,0.939237017,0.781693203
0,0.236929186,0.200505241,0.373167846,0.000499562,0.884330502,0.115669498,0.944883247,0.781687448
0,0.221518389,0.176336626,0.379003451,0.000461182,0.844514315,0.155485685,0.934498079,0.781636501
0,0.244681857,0.196357741,0.369637181,0.000499886,0.908214167,0.091785833,0.956291271,0.781752571
0,0.211874823,0.166292135,0.380301868,0.000435928,0.833902712,0.166097288,0.921566125,0.781515518
0,0.264819892,0.223158133,0.372157966,0.000480721,0.91991414,0.08008586,0.960503507,0.781952291
0,0.21915477,0.172641581,0.382802522,0.000439172,0.820691115,0.179308885,0.931516836,0.78158401
0,0.251583625,0.205987482,0.371904098,0.000507597,0.874232851,0.125767149,0.948400176,0.781757624
0,0.253096341,0.209931378,0.3702657,0.000461382,0.910935091,0.089064909,0.954612569,0.781781063
0,0.231351045,0.187142749,0.379647627,0.000443589,0.843788735,0.156211265,0.941993955,0.781689413
0,0.214900255,0.171676344,0.398308591,0.000447806,0.779998186,0.220001814,0.933112654,0.781567308
0,0.225867448,0.181245758,0.379664402,0.000472087,0.842488738,0.157511262,0.937299883,0.781664992
0,0.231445589,0.186841113,0.370595616,0.000447482,0.912416483,0.087583517,0.942984806,0.781710045
0,0.241940059,0.195942991,0.375346412,0.000519999,0.854067781,0.145932219,0.94098155,0.781663448
0,0.219722038,0.174843526,0.376300374,0.000442766,0.841309671,0.158690329,0.939054463,0.781597062
0,0.22511109,0.179036272,0.373431779,0.000453721,0.906218823,0.093781177,0.939865621,0.78166794
0,0.229649239,0.185136868,0.378737281,0.000462355,0.828188772,0.171811228,0.937200927,0.781648431
0,0.224827456,0.178169067,0.371484713,0.000449004,0.895788614,0.104211386,0.939410986,0.781653062
0,0.264819892,0.225556142,0.370725346,0.000488557,0.860688696,0.139311304,0.955398954,0.781759308
0,0.25347452,0.197782973,0.377414261,0.000491452,0.839979442,0.160020558,0.944994485,0.781778677
0,0.220762031,0.178071035,0.369637181,0.000526662,0.899900233,0.100099767,0.936434607,0.781609273
0,0.229932873,0.181471986,0.373734855,0.000582835,0.890921184,0.109078816,0.938943256,0.78171622
0,0.272194384,0.225925647,0.371933176,0.000577794,0.887081658,0.112918342,0.956859948,0.781788361
0,0.230027418,0.18524244,0.371499252,0.000475206,0.901835112,0.098164888,0.962895742,0.781626115
0,0.251583625,0.208536309,0.373310996,0.000520873,0.875472383,0.124527617,0.946798701,0.781729975
0,0.239860074,0.189103386,0.372002514,0.000605393,0.872086344,0.127913656,0.94006141,0.781655448
0,0.244870946,0.198861323,0.372890492,0.000618944,0.877860749,0.122139251,0.946947907,0.781814887
0,0.240994611,0.194676118,0.375330755,0.000440445,0.884874686,0.115125314,0.949606879,0.781808572
0,0.226812896,0.182369354,0.371261041,0.001211386,0.909514164,0.090485836,0.942032997,0.781703449
0,0.228987426,0.180257899,0.378395063,0.000487509,0.854611966,0.145388034,0.935535672,0.781734326
0,0.229743784,0.185544077,0.375780336,0.00048132,0.866251474,0.133748526,0.93928696,0.781759168
0,0.305474142,0.259550562,0.369742307,0.000494945,0.931976902,0.068023098,0.96430997,0.781888712
0,0.277394346,0.236867506,0.378984439,0.000562547,0.84372827,0.15627173,0.955422032,0.781733764
0,0.22511109,0.180242817,0.380576985,0.000469142,0.837621308,0.162378692,0.93658231,0.781640571
0,0.224922001,0.180898876,0.369637181,0.000714943,0.830546906,0.169453094,0.939549256,0.781599869
0,0.219249315,0.174104517,0.370878562,0.000448156,0.941590834,0.058409166,0.945303077,0.78166008
0,0.227474709,0.179247417,0.372295525,0.000454245,0.897179309,0.102820691,0.937423377,0.781649554
0,0.218398412,0.169760953,0.379116406,0.000454619,0.829609699,0.170390301,0.932429789,0.781602676
0,0.223031105,0.175363849,0.373947343,0.000459859,0.879281676,0.120718324,0.936936759,0.781663729
0,0.250165453,0.201342282,0.370478189,0.000482218,0.890649092,0.109350908,0.959685282,0.78170415
0,0.256027229,0.212374632,0.373933923,0.00049502,0.849049188,0.150950812,0.945670069,0.781721694
0,0.234754656,0.189261745,0.379787422,0.000472486,0.835867824,0.164132176,0.939583325,0.781687589
0,0.228514702,0.184088681,0.372654518,0.000463827,0.897844424,0.102155576,0.951726509,0.781723659
0,0.224260187,0.178742176,0.37223066,0.000454719,0.912839738,0.087160262,0.93789829,0.781671589
0,0.2149948,0.171842244,0.378495716,0.000439222,0.827674819,0.172325181,0.934107598,0.781566466
0,0.225016545,0.177890054,0.376279125,0.000469018,0.872690994,0.127309006,0.936788493,0.781671589
0,0.224165642,0.175793681,0.381145112,0.000459186,0.789219095,0.210780905,0.933615286,0.781601413
0,0.230689231,0.186931604,0.373805311,0.000583059,0.891737461,0.108262539,0.94040685,0.781726045
0,0.273328921,0.227516779,0.373803075,0.000510741,0.887293285,0.112706715,0.958618805,0.78183608
0,0.201285809,0.158238444,0.369637181,0.000422078,0.854672431,0.145327569,0.925639437,0.781466115
0,0.230594687,0.187022095,0.375494036,0.000455942,0.841823624,0.158176376,0.939518772,0.781678606
0,0.227852888,0.182640826,0.377212956,0.000456715,0.839918977,0.160081023,0.939305739,0.781649834
0,0.22511109,0.17744514,0.384293297,0.000471738,0.803760921,0.196239079,0.934395839,0.781631027
0,0.292616054,0.253238821,0.372967659,0.000512937,0.866553799,0.133446201,0.956542518,0.781838747
0,0.232391037,0.186720458,0.377273347,0.000469292,0.823532969,0.176467031,0.937760353,0.781716922
0,0.270019854,0.223625669,0.369637181,0.000474058,0.915167639,0.084832361,0.960209115,0.781832852
0,0.23343103,0.1898801,0.374089375,0.000474308,0.828188772,0.171811228,0.937707931,0.781637624
0,0.211874823,0.166209185,0.370321618,0.000434955,0.916316474,0.083683526,0.937314597,0.781505974
0,0.229743784,0.184850313,0.369637181,0.000362138,0.895032802,0.104967198,0.943119311,0.781672291
0,0.240049163,0.195942991,0.37633728,0.000470465,0.859418932,0.140581068,0.942421319,0.781771519
0,0.244020043,0.192376141,0.370981451,0.000564992,0.85173988,0.14826012,0.928994327,0.781887028
0,0.24553276,0.201734409,0.370189652,0.000479299,0.9249025,0.0750975,0.954640513,0.781758747
0,0.227663799,0.182195913,0.373224882,0.000470914,0.882516552,0.117483448,0.944456813,0.781675378
0,0.260754467,0.214825428,0.370127023,0.00055264,0.890528162,0.109471838,0.953819101,0.781798747
1,0.221802023,0.174851067,0.383584256,0.000445111,0.803035342,0.196964658,0.936765828,0.781601975
0,0.227191075,0.180235276,0.372406242,0.000460508,0.886597938,0.113402062,0.938421642,0.781638466
0,0.220478397,0.176231053,0.374419291,0.000453471,0.879584001,0.120415999,0.935486431,0.781624992
0,0.215656613,0.169089812,0.375420224,0.000468169,0.831967833,0.168032167,0.92737305,0.781586536
0,0.228041978,0.179451022,0.370428981,0.000456715,0.931160625,0.068839375,0.951751079,0.781801554
0,0.22114021,0.176087776,0.375101491,0.000458587,0.842125949,0.157874051,0.934529191,0.78160801
0,0.236740096,0.188967649,0.372568405,0.000447158,0.841853856,0.158146144,0.938741209,0.781694185
0,0.217452964,0.170115376,0.372153493,0.000470066,0.887928168,0.112071832,0.93274273,0.781591168
0,0.20705304,0.163456753,0.379163377,0.000411997,0.829337606,0.170662394,0.928737931,0.781505273
0,0.214427531,0.169082271,0.373009039,0.000455542,0.915711824,0.084288176,0.911649554,0.781563378
0,0.220194762,0.170665862,0.369637181,0.000449503,0.941500136,0.058499864,0.934253619,0.781681834
0,0.220762031,0.174692708,0.374500932,0.000463578,0.833056202,0.166943798,0.934229832,0.781610255
0,0.24354732,0.193379082,0.372159085,0.000447183,0.85065151,0.14934849,0.942012048,0.781646326
0,0.211213009,0.157733203,0.384157975,0.000430239,0.809202769,0.190797231,0.929458369,0.781545834
0,0.224732911,0.182165749,0.375141752,0.000443464,0.861777066,0.138222934,0.942605872,0.781610957
0,0.222652926,0.176155644,0.378024886,0.000460383,0.846993379,0.153006621,0.934428339,0.781630045
0,0.239765529,0.19245155,0.369637181,0.000484564,0.911207183,0.088792817,0.957008184,0.78169208
0,0.196369481,0.147568057,0.381734488,0.000374191,0.825044593,0.174955407,0.914192033,0.781165342
0,0.267183511,0.225857778,0.379976425,0.000472337,0.848656166,0.151343834,0.951975128,0.781884782
0,0.224543821,0.179533972,0.376101306,0.000477627,0.849714303,0.150285697,0.935559631,0.78160815
0,0.268979862,0.223829274,0.373907082,0.000507248,0.847809656,0.152190344,0.95084176,0.781737414
0,0.243641864,0.199532464,0.370180705,0.000473335,0.913051365,0.086948635,0.952524619,0.781745975
0,0.224260187,0.171985521,0.378293292,0.000444887,0.855518941,0.144481059,0.936312642,0.781636922
0,0.22511109,0.180506749,0.383306903,0.000461132,0.805937661,0.194062339,0.936110674,0.781634817
0,0.242885506,0.1991705,0.381787051,0.000600777,0.821991112,0.178008888,0.939408971,0.781745133
0,0.218020233,0.172211749,0.369963743,0.000451924,0.929709466,0.070290534,0.934846561,0.781593834
0,0.251867259,0.204117337,0.376436814,0.000509868,0.837198053,0.162801947,0.94198493,0.78166401
0,0.203838518,0.145011688,0.37883346,0.000390062,0.83970735,0.16029265,0.926719098,0.781501343
0,0.232296492,0.188929945,0.374784995,0.00046248,0.882456087,0.117543913,0.941338515,0.781680291
0,0.208943935,0.167483599,0.377550701,0.000433008,0.843788735,0.156211265,0.929490926,0.781529974
0,0.243830954,0.202707186,0.36999282,0.000445161,0.843456178,0.156543822,0.948651625,0.781637343
0,0.252529073,0.200505241,0.375760206,0.000651185,0.863802642,0.136197358,0.944430192,0.781819238
0,0.233525574,0.189646331,0.37106421,0.000502706,0.863016598,0.136983402,0.939262547,0.781653343
0,0.218492956,0.17130684,0.378814448,0.000450851,0.843153853,0.156846147,0.934548933,0.78160829
0,0.263023542,0.219078501,0.371469056,0.00053088,0.897118844,0.102881156,0.955725339,0.781818396
0,0.25564905,0.214161828,0.372360389,0.000495893,0.887081658,0.112918342,0.949492096,0.78175594
0,0.226623806,0.183425081,0.369637181,0.00044868,0.897028146,0.102971854,0.939765131,0.781617694
0,0.243169141,0.196131513,0.37738071,0.000511191,0.842579436,0.157420564,0.942835225,0.781775028
0,0.221896568,0.177226454,0.373964119,0.000450302,0.900807207,0.099192793,0.945027048,0.781634115
0,0.24137279,0.198288214,0.371840352,0.000567138,0.896604892,0.103395108,0.952673374,0.781721554
0,0.250449088,0.204750773,0.375844083,0.000496193,0.859328234,0.140671766,0.949423645,0.781796782
0,0.216696606,0.170665862,0.377684904,0.000488457,0.866251474,0.133748526,0.934817833,0.781599589
0,0.244587312,0.194095468,0.376985929,0.000493348,0.856939868,0.143060132,0.945167885,0.781853484
0,0.241940059,0.190317472,0.370188533,0.000489106,0.948483841,0.051516159,0.946757439,0.781765624
0,0.235038291,0.19046075,0.376567662,0.000452573,0.868246818,0.131753182,0.95128404,0.781631589
0,0.22095112,0.175590076,0.371328143,0.000690088,0.91286997,0.08713003,0.935901297,0.781637062
0,0.289023353,0.245403816,0.374446132,0.00062064,0.844665478,0.155334522,0.952762164,0.781892081
0,0.22728562,0.181796245,0.380849865,0.000479374,0.841491066,0.158508934,0.937080913,0.781653203
0,0.218398412,0.173538949,0.369637181,0.00045699,0.867672401,0.132327599,0.935103655,0.781589764
0,0.221707478,0.173621899,0.370260108,0.000448231,0.938930375,0.061069625,0.94338736,0.781702606
0,0.200151272,0.156541739,0.377246507,0.000414268,0.858511957,0.141488043,0.927488984,0.78137236
0,0.220100217,0.175605158,0.380403639,0.000450152,0.817667866,0.182332134,0.934449827,0.78160408
0,0.246667297,0.199042305,0.370093473,0.000470315,0.904404873,0.095595127,0.963298891,0.781690677
0,0.254136334,0.210926778,0.373605125,0.000491751,0.861565438,0.138434562,0.94446169,0.781726606
0,0.228892881,0.184526054,0.378805501,0.000460733,0.840432929,0.159567071,0.937370132,0.781657975
0,0.226151083,0.181449363,0.373170083,0.000464127,0.906883937,0.093116063,0.950748555,0.781707098
0,0.218398412,0.167611794,0.372823391,0.000423052,0.895849079,0.104150921,0.930870703,0.781606185
0,0.200623995,0.157333534,0.380035698,0.000415441,0.827825982,0.172174018,0.923287833,0.781409132
0,0.235132835,0.188183395,0.372302235,0.000483117,0.92502343,0.07497657,0.943400134,0.781896993
0,0.232863761,0.186366036,0.377266637,0.000479324,0.789702815,0.210297185,0.936412557,0.781615869
0,0.208565756,0.164957394,0.380753686,0.000421804,0.82707017,0.17292983,0.929541384,0.781488992
0,0.257729035,0.212419878,0.371356102,0.000488282,0.923693201,0.076306799,0.961581367,0.781807589
0,0.226151083,0.182143126,0.371927584,0.000490404,0.842277111,0.157722889,0.936924982,0.781617554
0,0.22095112,0.172664203,0.374289561,0.000463627,0.853070109,0.146929891,0.934154613,0.781614325
0,0.214805711,0.168961617,0.378463283,0.000451774,0.845814312,0.154185688,0.935424655,0.781567308
0,0.203365794,0.155765025,0.388893114,0.000488033,0.784744687,0.215255313,0.927788328,0.781507518
0,0.31436135,0.26965538,0.372512486,0.000487234,0.88091423,0.11908577,0.9584787,0.78186387
0,0.230972866,0.18607194,0.379727031,0.000484839,0.815612057,0.184387943,0.937444961,0.781686185
0,0.284201569,0.242885152,0.369637181,0.000486136,0.923995526,0.076004474,0.96944533,0.78183608
0,0.239860074,0.197586909,0.37232572,0.000488557,0.839858512,0.160141488,0.943061117,0.781647589
0,0.19655857,0.155455848,0.370507266,0.000411074,0.922695529,0.077304471,0.926034169,0.781136289
0,0.228892881,0.183259181,0.369637181,0.000452872,0.931251323,0.068748677,0.948750783,0.781707098
0,0.233147395,0.187120127,0.37455685,0.000450751,0.88103516,0.11896484,0.944317708,0.781743729
0,0.274747093,0.221438806,0.370376418,0.000510841,0.927865284,0.072134716,0.960504512,0.781945554
0,0.24335823,0.199675741,0.369834013,0.000479424,0.914109502,0.085890498,0.95026152,0.781766186
0,0.226623806,0.180318226,0.376335043,0.000452747,0.857544517,0.142455483,0.939377959,0.781658255
0,0.238725537,0.189208959,0.371121246,0.000484265,0.896483962,0.103516038,0.94720107,0.781711729
1,0.230405597,0.194103009,0.38415462,0.000479473,0.793874898,0.206125102,0.933519125,0.781673975
1,0.213954808,0.169195385,0.380905783,0.000450776,0.807812075,0.192187925,0.930257022,0.781560431
0,0.232863761,0.184405399,0.372104285,0.000461756,0.874928198,0.125071802,0.940582116,0.781665273
0,0.224638366,0.178998567,0.373116401,0.00048706,0.894851407,0.105148593,0.936578649,0.781667519
0,0.208565756,0.166216726,0.375217801,0.000437051,0.836049218,0.163950782,0.924721755,0.781450115
0,0.22530018,0.179963804,0.370295896,0.000452772,0.928288539,0.071711461,0.952590063,0.78176015
0,0.217547509,0.17238519,0.376380896,0.000440345,0.838770142,0.161229858,0.933843551,0.781587939
0,0.232863761,0.185845713,0.372351443,0.000473784,0.854188711,0.145811289,0.937961268,0.781682536
0,0.217452964,0.170680944,0.371642402,0.000447083,0.885479336,0.114520664,0.932966816,0.781592431
0,0.209133024,0.169466858,0.378917337,0.000449553,0.821537624,0.178462376,0.931824637,0.781524501
0,0.214900255,0.168984239,0.372099811,0.000451001,0.920942044,0.079057956,0.912530434,0.781587799
0,0.21915477,0.177083176,0.369637181,0.000469367,0.947153611,0.052846389,0.939853583,0.781660641
0,0.227758344,0.179217254,0.375907829,0.000468144,0.817758563,0.182241437,0.935131568,0.781643799
0,0.229460149,0.18109494,0.37332218,0.000430089,0.852888714,0.147111286,0.938924334,0.781615729
0,0.218682046,0.171985521,0.381963752,0.000457015,0.813556248,0.186443752,0.932178254,0.781584571
0,0.22709653,0.173606817,0.376361884,0.000466173,0.850379418,0.149620582,0.941469106,0.781623027
0,0.221612934,0.176140563,0.38012293,0.000470215,0.828400399,0.171599601,0.933999061,0.781618957
0,0.232863761,0.186094563,0.369637181,0.000458612,0.912597878,0.087402122,0.95776873,0.781679308
0,0.209511204,0.163283312,0.379380339,0.000463677,0.83825619,0.16174381,0.892295787,0.781433413
0,0.252812707,0.211756278,0.379598419,0.00046797,0.851407322,0.148592678,0.95060972,0.781871028
0,0.23522738,0.189420104,0.375787046,0.000499113,0.855851498,0.144148502,0.939352415,0.781665273
0,0.277299801,0.234333761,0.372354798,0.000503879,0.858784049,0.141215951,0.954673848,0.781756361
0,0.230216508,0.19278335,0.369927955,0.00047568,0.933216434,0.066783566,0.953328187,0.781687448
0,0.247234566,0.197390845,0.378068502,0.000485013,0.85805847,0.14194153,0.942864746,0.781757905
0,0.230500142,0.187391599,0.37354026,0.000474058,0.848958491,0.151041509,0.940807148,0.781632852
0,0.233809209,0.19145615,0.383018366,0.000533275,0.819149258,0.180850742,0.936959675,0.781707098
0,0.227474709,0.182407058,0.370195243,0.000456391,0.922997853,0.077002147,0.939260077,0.78166022
0,0.20686395,0.164044944,0.379105222,0.000405184,0.830244581,0.169755419,0.93051773,0.781537974
0,0.215751158,0.170944876,0.379202519,0.000450477,0.826616682,0.173383318,0.927915289,0.781570957
0,0.252056349,0.204946837,0.372001396,0.000485537,0.896846752,0.103153248,0.948858006,0.781773063
0,0.215751158,0.169753412,0.374705592,0.000449079,0.85186081,0.14813919,0.930276863,0.781573483
